Make,Model,Year,Price,Color,BodyType,WheelConf,Transmission,Fuel,Mileage,LOC,MakeModel,Make_Model_BodyType
Honda,Civic,2016,14999,Black,Coupe,Front-wheel drive (FWD),Automatic,Gasoline,69321,Toronto,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2016,15995,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,78499,Halifax,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,16895,Black,Sedan,Front-wheel drive (FWD),Manual,Gasoline,51265,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,17734,Other,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,83211,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,17899,Blue,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,77819,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,17950,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,31762,Halifax,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,18900,Other,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,65000,Halifax,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,18995,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,33626,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,18995,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,104027,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2016,19586,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,45315,Edmonton,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,11900,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,70000,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,13000,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,90000,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,13450,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,96058,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,15595,Black,Sedan,Front-wheel drive (FWD),Manual,Gasoline,66500,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,15998,White,Coupe,Front-wheel drive (FWD),Manual,Gasoline,73320,Fredericton,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2017,16800,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,36317,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,16850,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,108000,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,16900,Black,Sedan,Front-wheel drive (FWD),Manual,Gasoline,54738,Halifax,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,16988,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,67480,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,16990,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,66570,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,16999,Silver,Sedan,Front-wheel drive (FWD),Manual,Gasoline,73060,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,17900,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,77083,Edmonton,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,17998,White,Coupe,Front-wheel drive (FWD),Manual,Gasoline,88123,Calgary,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2017,18888,White,Coupe,Front-wheel drive (FWD),Automatic,Gasoline,99000,Toronto,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2017,21850,Blue,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,65382,Edmonton,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,21995,Red,Coupe,Front-wheel drive (FWD),Automatic,Gasoline,34370,Calgary,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2017,21995,Red,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,46622,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,22995,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,49756,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,23990,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,20531,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2017,26995,Blue,Coupe,Front-wheel drive (FWD),Manual,Gasoline,37972,Calgary,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2018,12600,Silver,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,73300,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,15999,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,19000,Winnepeg,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,18495,Blue,Sedan,Front-wheel drive (FWD),Manual,Gasoline,90000,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,19600,Blue,Sedan,Front-wheel drive (FWD),Manual,Gasoline,23593,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,19695,Grey,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,64500,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,19900,Blue,Coupe,Front-wheel drive (FWD),Automatic,Gasoline,20959,Fredericton,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2018,19999,Other,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,56317,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,20000,Silver,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,25000,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,20900,Blue,Coupe,Front-wheel drive (FWD),Manual,Gasoline,24367,Regina,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2018,20995,Other,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,83248,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,20998,Other,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,25256,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,22800,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,10070,Halifax,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,22995,White,Coupe,Front-wheel drive (FWD),Manual,Gasoline,46383,Toronto,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2018,22995,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,16410,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2018,24499,Other,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,45789,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,20900,Red,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,28700,Toronto,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,21998,Blue,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,23889,Whitehorse,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,22492,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,18577,Winnepeg,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,22995,Silver,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,34032,Whitehorse,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,24995,White,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5665,Winnepeg,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,26000,Red,Coupe,Front-wheel drive (FWD),Automatic,Gasoline,33500,Halifax,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2019,27526,Black,Sedan,Front-wheel drive (FWD),Manual,Gasoline,7271,Winnepeg,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,28988,White,Sedan,Front-wheel drive (FWD),Manual,Gasoline,17000,Vancouver,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2019,30995,Yellow,Coupe,Front-wheel drive (FWD),Manual,Gasoline,14085,Calgary,Honda-Civic,Honda-Civic-Coupe
Honda,Civic,2020,24501,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,6370,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2020,25595,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,14670,Regina,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2020,26691,Red,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,5988,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2020,26991,Red,Sedan,Front-wheel drive (FWD),Manual,Gasoline,20000,Fredericton,Honda-Civic,Honda-Civic-Sedan
Honda,Civic,2020,33294,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,120,Calgary,Honda-Civic,Honda-Civic-Sedan
Honda,CR-V,2000,2800,Silver,SUV_Crossover,4 x 4,Automatic,Gasoline,285590,Vancouver,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2000,3900,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,270000,Edmonton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2001,750,White,SUV_Crossover,4 x 4,Automatic,Gasoline,280000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2001,3400,Red,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,208000,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2002,5900,Brown,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,197500,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2003,3200,Burgundy,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,202000,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2004,1000,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,270,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2004,1200,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,292000,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2004,2700,Brown,SUV_Crossover,4 x 4,Automatic,Gasoline,323732,Vancouver,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2004,5000,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,260000,Whitehorse,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2005,3200,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,240000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2005,3500,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,270000,Fredericton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2005,4395,Burgundy,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,231000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2006,4988,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,270000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2006,5980,Blue,SUV_Crossover,4 x 4,Automatic,Gasoline,197642,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2006,5999,Blue,SUV_Crossover,4 x 4,Automatic,Gasoline,197000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2006,6980,Gold,SUV_Crossover,4 x 4,Automatic,Gasoline,232407,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2007,3495,Black,SUV_Crossover,4 x 4,Automatic,Gasoline,292233,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2007,8500,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,146800,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2007,8999,Black,SUV_Crossover,4 x 4,Automatic,Gasoline,187000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2007,8999,White,SUV_Crossover,4 x 4,Automatic,Gasoline,146610,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2008,7995,Red,SUV_Crossover,4 x 4,Automatic,Gasoline,160000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2008,8900,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,181000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2008,9850,Grey,SUV_Crossover,4 x 4,Automatic,Gasoline,195000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2008,9980,Beige,SUV_Crossover,4 x 4,Automatic,Gasoline,199161,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2009,9905,White,SUV_Crossover,4 x 4,Automatic,Gasoline,180416,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2009,10999,Silver,SUV_Crossover,4 x 4,Automatic,Gasoline,162888,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2009,11900,Blue,SUV_Crossover,4 x 4,Automatic,Gasoline,128000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,7880,Blue,SUV_Crossover,4 x 4,Automatic,Gasoline,210000,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,8300,Green,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,243000,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,8500,Burgundy,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,167000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,8980,Silver,SUV_Crossover,Front-wheel drive (FWD),Automatic,Gasoline,198544,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,8995,Black,SUV_Crossover,4 x 4,Automatic,Gasoline,207000,Fredericton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,9900,Black,SUV_Crossover,4 x 4,Automatic,Gasoline,217000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,10500,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,171000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,11750,Black,SUV_Crossover,4 x 4,Automatic,Gasoline,205540,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2010,11900,Grey,SUV_Crossover,4 x 4,Automatic,Gasoline,177000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2011,4500,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,325000,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2011,9900,Black,SUV_Crossover,Front-wheel drive (FWD),Automatic,Gasoline,152000,Vancouver,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2011,11490,Other,SUV_Crossover,4 x 4,Automatic,Gasoline,184724,Fredericton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2011,12999,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,140872,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2011,14500,Grey,SUV_Crossover,Front-wheel drive (FWD),Automatic,Gasoline,90000,Vancouver,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2012,11800,Red,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,183000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2012,16750,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,114970,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2012,17750,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,113348,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2013,9995,Green,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,229215,Fredericton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2013,10995,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,220000,Fredericton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2013,10999,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,194000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2013,14500,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,125000,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2013,15000,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,121000,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2013,19850,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,71653,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,11139,Silver,SUV_Crossover,Front-wheel drive (FWD),Automatic,Gasoline,204221,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,12995,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,151000,Fredericton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,14995,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,146821,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,14995,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,115333,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,15800,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,115033,Edmonton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,15998,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,122000,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,17888,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,95723,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,18888,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,137712,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,19500,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,189000,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,19550,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,119432,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2014,22775,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,30794,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,13999,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,174000,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,16950,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,116000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,20888,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,112732,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,20999,Other,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,119505,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,21904,Orange,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,89381,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,21998,Other,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,60047,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2015,21998,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,117065,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,16450,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,121000,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,16800,Red,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,73585,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,17998,Black,SUV_Crossover,All-wheel drive (AWD),Manual,Gasoline,160458,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,18450,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,108765,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,18988,Other,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,173281,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,18990,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,119000,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,22500,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,94502,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,23988,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,121287,Vancouver,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2016,24999,Other,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,86771,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2017,27100,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,45999,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2018,21888,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,126570,Toronto,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2018,26995,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,116996,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2018,29778,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,48398,Halifax,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2018,32495,Other,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,68823,Regina,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2019,29870,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,18075,Winnepeg,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2019,37495,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,117,Calgary,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,CR-V,2020,29995,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,24580,Edmonton,Honda-CR-V,Honda-CR-V-SUV_Crossover
Honda,Odyssey,2002,5500,White,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,250819,Regina,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2003,4290,Silver,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,184048,Vancouver,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2005,500,Black,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,313000,Halifax,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2005,4499,Silver,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,348991,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2005,7399,Red,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,227926,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2006,4999,Red,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,227865,Edmonton,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2006,5995,Silver,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,267000,Regina,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2006,7400,Grey,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,202365,Edmonton,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2006,10800,Silver,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,151325,Vancouver,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2007,5500,Blue,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,197676,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2007,8850,Gold,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,203336,Edmonton,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2008,4900,Blue,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,257000,Toronto,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2008,4995,Grey,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,241000,Toronto,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2008,5900,Blue,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,151000,Toronto,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2008,5999,Silver,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,247000,Calgary,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2008,8900,Blue,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,213000,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2009,7995,Black,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,269133,Regina,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2009,8999,White,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,215000,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2009,10984,Gold,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,175068,Calgary,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2009,13399,White,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,167844,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2010,4900,Grey,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,247000,Calgary,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2010,8988,Black,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,239540,Edmonton,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2010,10895,White,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,225565,Regina,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2010,11999,Gold,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,196500,Winnepeg,Honda-Odyssey,Honda-Odyssey-Minivan_Van
Honda,Odyssey,2011,13900,White,Minivan_Van,Front-wheel drive (FWD),Automatic,Gasoline,180000,Toronto,Honda-Odyssey,Honda-Odyssey-Minivan_Van
